original_index,Individual,Phase,Round,Puzzler,Cohort,Team_ID,Frustrated,upset,hostile,alert,ashamed,inspired,nervous,attentive,afraid,active,determined,EDA_tonic_power,EDA_phasic_power,EDA_phasic_tonic_ratio,EDA_rolling_slope,EDA_phasic_rolling_slope,EDA_first_half_mean,EDA_second_half_mean,EDA_half_diff,EDA_phasic_peak_count_raw,HR_rolling_slope,HR_first_half_mean,HR_second_half_mean,HR_half_diff,HR_diff_rmssd_proxy,HR_HF_power,HR_LF_HF_ratio,TEMP_rolling_slope,TEMP_half_diff,TEMP_initial_slope,TEMP_overall_slope
107,9,phase1,round_1,1,D1_1,D1_1_Team2,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,3.0,6.820323471917603e-06,6.378335430475557e-07,0.09351954429636786,0.01727032408627247,-0.00019658815517729528,0.21611904331962112,0.27732315657922013,0.06120411325959901,4,0.2210714285714285,78.75607142857143,78.2285267857143,-0.5275446428571371,0.11918815610122435,0.0005358068599180519,42.34934552301978,0.007607142857142628,0.011997900341199852,0.002003507005329983,5.632452529705863e-05
108,10,phase3,round_3,1,D1_1,D1_1_Team1,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,3.0,0.0009892188946855464,0.0001161118219890034,0.11737727879319683,-0.02477682808604218,-0.0006779285116372767,0.3398883202458959,0.26550836793496335,-0.07437995231093253,13,-1.0008333333333315,69.60249999999999,66.82559210526315,-2.776907894736837,0.22204495129599214,0.0026535929285476214,17.905834084953973,0.08669999999999756,0.22059411037891152,-0.001033976284310486,0.00034382469842306895
109,10,phase2,round_3,1,D1_1,D1_1_Team1,3.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,4.9956381619668165e-05,1.1006603867809771e-05,0.22032428112200178,0.026109235004432397,-0.0004142166743808978,0.2931430275396332,0.36743941587164214,0.07429638833200891,12,-0.4123999999999942,82.03320987654321,82.2884662576687,0.2552563811254913,0.26366657302053875,0.00048587374746323665,38.181289535287995,-0.017316666666668337,-0.034184946236560876,-0.0015559992360978164,-7.140778192327089e-05
110,10,phase1,round_3,1,D1_1,D1_1_Team1,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.00017453647666025248,1.969322001954546e-05,0.11283154327607801,0.011003312339082144,-0.0010255407513959519,0.2631827341995816,0.2917500595327665,0.0285673253331849,7,-3.0599500000000113,62.957635135135135,58.944362416107374,-4.013272719027761,0.2540263606240343,0.0020128338408976036,18.09910245155249,-0.007191666666675445,0.03451178451178194,-0.0009325856351673227,5.9617762026006886e-05
111,10,phase3,round_2,1,D1_1,D1_1_Team1,4.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,4.032699155721378e-05,1.988660170044706e-05,0.49313377796191454,-0.02837355695254233,-0.0009865597013559372,0.3831808322167462,0.30413134542603476,-0.07904948679071144,7,1.4677833333333339,83.40151515151516,77.0778787878788,-6.3236363636363535,0.4970707508061512,0.0015918530272805637,51.816472896078615,-0.17271666666666746,-0.4933736762481047,-0.0004046250802965756,-0.00069005628418524
112,10,phase2,round_2,1,D1_1,D1_1_Team1,4.0,2.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,0.0003838998834256712,4.447199133607173e-05,0.115842679969665,0.029831528650407498,-0.00012095138300676145,0.3115950124503153,0.41759643975687627,0.10600142730656098,26,-0.3511249999999956,65.65023696682465,66.61398104265402,0.9637440758293678,0.18880358404746617,0.0006470596589156232,46.888290747619884,-0.007119047619046702,-0.001126253000734323,0.00042531988402572574,-2.9702046161609096e-05
113,10,phase1,round_2,1,D1_1,D1_1_Team1,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.292992633611048e-05,9.846263822992894e-07,0.042940669231400067,-0.02517679893138989,-0.0006917042424884263,0.3451531578724334,0.2799474947464338,-0.06520566312599957,3,-9.889916666666668,79.61653594771242,57.41052287581699,-22.206013071895434,0.43310203999655816,0.0007910155345856695,145.39513872550927,-0.12819999999999884,-0.29823529411764227,-0.0009351377628084671,-0.0005296923021047952
114,10,phase3,round_4,1,D1_1,D1_1_Team1,4.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0009223347506492955,8.945459972829306e-05,0.09698712930996013,0.0079642722151198,-0.00034412096083961404,0.20166276262550148,0.21724674599731042,0.01558398337180894,12,-3.1146166666666626,70.86205298013243,63.58748344370861,-7.274569536423826,0.241154476897226,0.0013725539517285988,37.91774390342866,0.07279166666666959,0.20398527721525994,-0.00020958697199609821,0.00029122463250759776
115,10,phase2,round_4,1,D1_1,D1_1_Team1,7.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,0.00018565022547098806,3.6067080816441184e-05,0.19427437119960547,0.03409452703812482,-0.0006345256120745361,0.3482462413464734,0.4348244643401138,0.08657822299364037,12,-0.4748666666666736,68.86217948717949,69.0123717948718,0.15019230769230774,0.16771684145234916,0.00038955947019645825,30.442199438457585,0.08071666666666495,0.20320589743590034,0.0002478775673189196,0.0003324510685471571
116,10,phase1,round_4,1,D1_1,D1_1_Team1,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,7.180187550245459e-05,1.181647492430996e-05,0.16457056088884484,-0.02144464123334804,-0.0007820834340068116,0.38206861764961575,0.3288371055586437,-0.053231512090972044,7,-6.798083333333333,99.59192052980131,80.11111842105262,-19.48080210874869,0.5282424312994608,0.0022648059196120496,72.134142773849,0.14407500000000031,0.36497528830313186,-0.0003303442768104044,0.0006135496179206125
117,10,phase3,round_1,1,D1_1,D1_1_Team1,1.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,0.0004088607888604059,0.000196915726129456,0.48162047203965885,0.0033292422838000243,-0.0007839198646981206,0.4663309648590191,0.4846492197877049,0.01831825492868583,15,-1.4379380952380891,79.08830601092896,73.82364130434783,-5.264664706581129,0.2629597197436336,0.001293906997053962,47.62262760488403,-0.07820952380952041,-0.24108991825612947,-0.0001997256896821822,-0.0003373986761890416
118,10,phase2,round_1,1,D1_1,D1_1_Team1,2.0,1.0,1.0,4.0,1.0,4.0,2.0,3.0,1.0,3.0,4.0,0.00013400487768572397,4.9567655410362926e-05,0.3698944118035156,0.016342046228442354,-0.00070464195242904,0.4063201180220101,0.46426090515356916,0.057940787131559035,17,7.760533333333326,88.63633720930233,102.56459302325582,13.928255813953498,0.5580450570646475,0.000854357910301454,106.47335685058407,0.017250000000000227,0.026133720930236137,0.00039266306706714,9.108734402858849e-06
119,10,phase1,round_1,1,D1_1,D1_1_Team1,2.0,1.0,1.0,4.0,1.0,3.0,3.0,3.0,1.0,2.0,3.0,0.00011579154525287253,2.554305050654312e-05,0.22059512592875993,0.01906314003228649,-0.00018813068071339066,0.2721363696779827,0.34110900281109635,0.06897263313311364,15,-4.649083333333328,80.47463963963965,55.74103603603603,-24.73360360360362,0.48563007407774744,0.003436561706402144,39.998450371810684,0.020845238095239072,0.06678454889085117,-0.0002757947186582524,5.807382375426812e-05
120,11,phase3,round_3,0,D1_1,D1_1_Team1,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,,0.0009083186313676417,0.0001043999225430263,0.1149375548818512,-0.16546494536193485,-0.0036515291397567064,1.5094602359707119,1.1028883161567369,-0.406571919813975,7,-3.596733333333342,69.27222222222223,60.66137254901961,-8.610849673202615,0.27405934501520646,0.0009342618628271385,20.4315495854632,0.4142666666666675,1.1382201576757325,-0.0012192485980659165,0.001724528202026642
121,11,phase2,round_3,0,D1_1,D1_1_Team1,3.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0,0.003299497922241851,0.0011124002101428523,0.3371422672050145,0.28817249823641977,-0.0019198850934872159,1.364055120663047,2.1690181709880547,0.8049630503250078,14,-3.297349999999998,75.59615384615384,65.55993630573248,-10.036217540421362,0.16423872556239272,0.0006906661553309537,51.926287595143656,-0.1941791666666659,-0.5395519999999934,0.00041764613968994487,-0.0007790090105657439
122,11,phase1,round_3,0,D1_1,D1_1_Team1,2.0,2.0,1.0,2.0,1.0,,1.0,3.0,1.0,2.0,3.0,0.0004279168519822574,0.00020549851982228757,0.4802300233569864,-0.05605899845942346,-0.0029289120659689053,0.9420372251005243,0.8179599449449388,-0.1240772801555855,11,1.096199999999988,68.09604026845638,71.52433333333333,3.4282930648769536,0.211995156333169,0.0004920064681955052,16.72783051107458,0.07708333333333109,0.27631603206187094,-0.0003785482386847563,0.00037585484197940667
123,11,phase3,round_2,0,D1_1,D1_1_Team1,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,0.0009113626654181002,0.00017970594927602958,0.19718379531554214,-0.09646879632274794,-0.003002256868727714,1.2073367561425892,0.9929590080732609,-0.2143777480693283,9,-2.682516666666661,65.06743421052632,60.639934640522874,-4.427499570003441,0.21381327933749258,0.0010510304258441266,16.117409367190103,0.2709583333333316,0.737427553672866,-0.0013320196531189806,0.0011785977256357938
124,11,phase2,round_2,0,D1_1,D1_1_Team1,4.0,3.0,2.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,0.005104569435852738,0.0008807398551953428,0.17253949941582325,0.1149780875055011,-0.0008621646238688751,1.0688454664006217,1.4997861419424705,0.4309406755418488,19,0.8425119047619035,71.93570754716981,78.39556603773585,6.459858490566035,0.27660086374604664,0.003597834420777334,48.32563304790386,-0.11706845238095175,-0.39004930367907065,-0.00027490060591324315,-0.0004859141101622569
125,11,phase1,round_2,0,D1_1,D1_1_Team1,4.0,3.0,3.0,1.0,1.0,,1.0,3.0,4.0,2.0,2.0,0.0005847604331935956,8.44400269696695e-05,0.14440106097553643,-0.049566981486517225,-0.002208090442263808,0.9635952452966152,0.8532633767815515,-0.11033186851506371,7,-5.864050000000003,76.20302631578947,62.287581699346404,-13.915444616443068,0.3092111142211655,0.002001504154603962,37.54869900604003,0.00874166666666314,0.018224662844218642,-9.191131790473722e-05,5.357248025272518e-05
126,11,phase3,round_4,0,D1_1,D1_1_Team1,2.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,4.0,0.019228777818429632,0.0021398514709258265,0.11128380030866585,-0.024727468376548586,-0.0056017776139350075,1.7133974891989006,1.5004339575363954,-0.21296353166250515,7,-3.995633333333329,74.5375816993464,64.23470588235294,-10.302875816993463,0.3138267246662625,0.001883444997926262,36.819638098521736,0.003516666666665818,0.017647058823520467,-0.0007989027587283569,4.573538327843941e-05
127,11,phase2,round_4,0,D1_1,D1_1_Team1,4.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,3.0,0.010316585756529646,0.0008454027775683946,0.08194598460380328,-0.10196375768193684,-0.0025080671208536523,1.4995989903737401,1.246691556516788,-0.25290743385695214,14,-1.9474333333333336,72.79779220779221,67.97103225806451,-4.826759949727702,0.24320239019673026,0.0009968808934438921,54.16429318979423,-0.18214166666666995,-0.47186711136589565,-0.0009764492439105515,-0.0007631782332921976
128,11,phase1,round_4,0,D1_1,D1_1_Team1,0.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,0.0002963230160737096,9.861537738488834e-06,0.03327968873007084,-0.0905301275029281,-0.0017218597197327403,1.077798087821869,0.846605769532448,-0.23119231828942088,4,-3.821149999999999,66.85322368421052,59.20980392156862,-7.643419762641898,0.22701872169493,0.0005361371934067762,30.86033632950298,0.24940833333332987,0.7043478424722096,-0.0012155419364917968,0.0010553963440709207
129,11,phase3,round_1,0,D1_1,D1_1_Team1,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,4.0,3.0,0.001033960068516317,0.00033145254857552516,0.32056610179457284,-0.15637378612739106,-0.0022748852699744303,1.2630258421003318,0.7781510572872666,-0.4848747848130651,9,-4.566352380952373,88.23826086956522,67.4322162162162,-20.80604465334902,0.42120879362388314,0.0029648638798954905,21.543444707084014,0.2176964285714292,0.6240108401083972,0.0004379069081061102,0.0009659219884258993
130,11,phase2,round_1,0,D1_1,D1_1_Team1,3.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0010427762054929977,0.00046249821396864943,0.4435258606135841,0.16172600841021992,-0.0014206382562658856,1.253975280981863,1.7459268071157825,0.49195152613391957,15,-1.6357333333333373,74.8779069767442,80.28445086705202,5.406543890307816,0.3343481161763854,0.0005032302853387232,23.5369920353165,-0.09771666666666658,-0.27010130246020125,0.0003696157919408108,-0.00038003893040009336
131,11,phase1,round_1,0,D1_1,D1_1_Team1,5.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,0.00024731090595584863,3.121672116446249e-05,0.1262246039810128,-0.03721217311235947,-0.0007993698927186955,0.584402899475162,0.45131499262813934,-0.13308790684702265,10,-4.35398214285714,76.5618552036199,62.05371040723981,-14.508144796380087,0.29920719127497186,0.0009511754010756237,22.65035177167694,-0.013410714285713447,-0.1033103765626251,-0.001516901335092641,8.503506309353304e-05
132,12,phase3,round_3,0,D1_1,D1_1_Team3,5.0,1.0,1.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,4.0,0.0018288409468014185,0.0005972873135244652,0.3265933620794639,-0.06017864198836175,-0.005887041080994777,2.468980662770865,2.3592116866951702,-0.1097689760756948,7,-1.1772499999999992,71.53137254901961,69.01142857142857,-2.5199439775910406,0.17575514012695534,0.00032059905993224035,87.57402633955473,-0.05237083333333843,-0.12716038433111976,-0.00037836160350000536,-0.00019200868082405042
133,12,phase2,round_3,0,D1_1,D1_1_Team3,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,0.003329954493179895,0.0007175595660999941,0.21548629795681393,0.01362899308272525,-0.005135334017299014,2.5646681562907725,2.6528028032166793,0.08813464692590678,6,-1.7623500000000012,82.352625,78.50231249999999,-3.8503125000000153,0.14767158342661646,0.0002616347188766859,56.88126080317397,0.004187500000001732,0.006500000000002615,0.0001219639229847899,1.2512519844093456e-05
134,12,phase1,round_3,0,D1_1,D1_1_Team3,2.0,2.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,3.0,3.0,0.000869701982085667,0.00029520944770417506,0.33943747833737425,-0.13479731119125643,-0.009321721841987735,2.949375426807256,2.6273261101656247,-0.3220493166416314,5,-2.3050666666666766,86.02476510067113,77.63906040268456,-8.385704697986569,0.34448957019489573,0.00048760556975520553,18.219773820863544,-0.0265833333333417,-0.009999999999990905,-0.0007983471935275829,-3.642308566347136e-05
135,12,phase3,round_2,0,D1_1,D1_1_Team3,6.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,0.00754442560480731,0.0037508115047907324,0.4971632966200521,-0.1460978695550693,-0.006409578290460802,3.565205648245775,3.15095646770106,-0.41424918054471505,8,-2.07385000000001,78.44776315789474,72.78,-5.66776315789474,0.288813931177333,0.0004693804007686874,25.920603330201168,-0.1754833333333323,-0.47107483377749304,-0.000765846629281761,-0.0007089786819726979
136,12,phase2,round_2,0,D1_1,D1_1_Team3,7.0,3.0,1.0,3.0,4.0,3.0,1.0,3.0,1.0,2.0,2.0,0.00923924951692701,0.005146143146171635,0.5569871380509325,0.025720585115714695,-0.005239167306365451,3.9315825643999807,4.029293679973324,0.09771111557334322,11,-0.33780000000000715,84.12746835443038,84.12101265822784,-0.006455696202536387,0.21845489164250737,0.0001235360906890253,115.33524193499572,-0.03785000000000314,-0.09272151898733938,-0.00028528273060297204,-0.00014958273946948162
137,12,phase1,round_2,0,D1_1,D1_1_Team3,1.0,2.0,1.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,3.0,0.01812899187047875,0.0043247197379609375,0.2385526878084882,-0.01617372097559599,-0.006706183069784725,3.6345577663760436,3.5442596773409596,-0.09029808903508396,8,-2.6252000000000026,83.30763157894737,77.53647058823528,-5.77116099071209,0.11917203398537128,0.0006258287533943117,28.648847552314514,-0.11845833333333483,-0.333224222585919,1.2118265942172804e-05,-0.00047041026147167395
138,12,phase3,round_4,0,D1_1,D1_1_Team3,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0015856037031254271,0.0003427765935572255,0.2161804950893903,-0.11398269808529841,-0.005595384261716878,2.2012310557498362,1.9303500796700082,-0.2708809760798281,4,-1.1109999999999984,73.5002614379085,71.53422077922079,-1.9660406586877173,0.1364572762270086,0.0002711078475513644,28.835664170918466,0.03282916666666238,0.09812398042414117,-0.000671851941873998,0.0001699209931223249
139,12,phase2,round_4,0,D1_1,D1_1_Team3,5.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,3.0,0.0010158969849766138,0.0004913231477413454,0.4836348123945419,-0.048265633773330006,-0.005293537711707867,2.2655553762881353,2.155409499280955,-0.11014587700718037,9,-3.021116666666662,84.15135483870968,74.1598076923077,-9.991547146401984,0.1773696704625679,0.00026999441045226985,46.920486030247865,0.08958333333333388,0.24417069243156675,0.0004154846438307697,0.00035184741990714364
140,12,phase1,round_4,0,D1_1,D1_1_Team3,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,0.015776818091885556,0.0037272206019852098,0.2362466614166148,0.0047804376251113926,-0.004924314552511793,2.420866435937271,2.402110224346652,-0.01875621159061902,15,-9.936533333333333,92.91738095238095,73.31230769230768,-19.60507326007327,0.3626477531395208,0.0007238654802126149,87.36063477306153,-0.10151666666666699,-0.2337141370628899,-0.0005512899529504308,-0.00033113023377962273
141,12,phase3,round_1,0,D1_1,D1_1_Team3,2.0,2.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,4.0,0.020876967180475187,0.0072497424273092834,0.34726032591982403,-0.09124361787015954,-0.011130392086453974,5.071407334854511,4.69120597768224,-0.3802013571722709,11,-0.13726666666666432,76.6708938547486,72.05251396648046,-4.618379888268137,0.21603960110057938,0.0004311589781697679,95.571718623024,0.10643749999999974,0.47839196528054373,0.00022903609437669657,0.0006765951056038717
142,12,phase2,round_1,0,D1_1,D1_1_Team3,5.0,2.0,1.0,2.0,4.0,2.0,2.0,3.0,1.0,2.0,2.0,0.02362632335448838,0.02185192015056019,0.9248971929612103,0.16284464445546756,-0.005990256845069865,3.9234401638717067,4.2732239176436355,0.34978375377192883,26,-3.8855333333333393,85.52585227272726,73.86514124293785,-11.660711029789411,0.1676339355966933,0.00037088788504593365,37.95341343041096,0.041266666666667444,0.2689361702127684,-0.0003511866525460515,0.0003721472280378745
143,12,phase1,round_1,0,D1_1,D1_1_Team3,0.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,0.006211095318766981,0.003490685932204848,0.5620081085630182,-0.0018574841001791863,-0.004583522595539805,3.78457497240528,3.757524684218511,-0.027050288186769134,14,-2.086696428571428,81.90609865470852,72.72464285714285,-9.181455797565661,0.17786161295577155,0.0009227123064040924,30.414925420587863,-0.06592857142857093,-0.2469323923832114,-0.0006117814545390797,-0.00011370553440670407
144,13,phase3,round_3,1,D1_1,D1_1_Team3,3.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,4.0,3.0,2.1888889473663633e-05,4.951054769296121e-06,0.2261903133666581,0.0022705832058088865,-0.0010736499405083215,0.4309822233167355,0.44095234393927724,0.009970120622541712,3,-3.0261166666666623,81.08173076923077,74.73660256410257,-6.345128205128205,0.1551060212032558,0.0005587779418798802,41.125987137201236,-0.08780000000000124,-0.19999999999999574,-0.001436413826628993,-0.00035966840216977724
145,13,phase2,round_3,1,D1_1,D1_1_Team3,6.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,4.0,3.0,9.927116675665045e-06,9.016393288163031e-06,0.9082590225080636,-0.010888078803360705,-0.0009666090952897854,0.46435601216857736,0.43504931377895784,-0.029306698389619523,5,-2.752049999999999,82.0640625,75.9808125,-6.083250000000007,0.1573447386192493,0.0012510999893528554,16.57325730255058,-0.0005333333333344834,0.0068749999999973,-0.0004226462264968851,3.261110388861925e-06
146,13,phase1,round_3,1,D1_1,D1_1_Team3,4.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,4.0,6.397944403939331e-05,6.661661567933208e-06,0.10412190458909741,-0.01851365694290856,-0.0018212938312813676,0.5232951175014278,0.49615333394455186,-0.02714178355687591,4,-0.03275000000001001,68.40965753424659,67.19823129251701,-1.2114262417295834,0.17743607762750963,0.0003218006716094649,32.58410797351992,0.03629166666666294,0.06472431697007153,2.2404902862873163e-05,9.601302369936192e-05
147,13,phase3,round_2,1,D1_1,D1_1_Team3,5.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,1.0,4.0,4.0,0.0010107176313441466,2.9059734891727984e-05,0.02875158599250083,0.049481199842448316,-0.0013346353594313114,0.5226884057196916,0.7136154238643703,0.19092701814467872,7,1.8185333333333267,72.97166666666666,82.16013333333333,9.18846666666667,0.2350620781878835,0.0006134240815349639,44.98879050352332,-0.10900833333333457,-0.285100000000007,0.00042476431882484543,-0.00044910552021216094
148,13,phase2,round_2,1,D1_1,D1_1_Team3,6.0,4.0,1.0,4.0,3.0,4.0,2.0,4.0,1.0,4.0,3.0,0.00022792174532491646,2.520057974154038e-05,0.11056680750498556,-0.0822771694210156,-0.001991908257232639,0.7886911040416839,0.5813550200069929,-0.20733608403469095,5,0.26781666666666754,81.01129870129868,77.60863636363636,-3.4026623376623206,0.28261113809365834,0.0006353830187363121,21.78716963458625,0.06367499999999687,0.1595652402702612,0.00031642910467193287,0.00026272163875827446
149,13,phase1,round_2,1,D1_1,D1_1_Team3,2.0,1.0,1.0,3.0,1.0,3.0,2.0,4.0,1.0,4.0,4.0,0.00019207534123488572,0.0001963001877832548,1.0219957779130149,0.05290258741754843,-0.003381918026236114,0.6364114778443821,0.6644143469540233,0.028002869109641226,8,-1.196083333333338,74.69719298245613,72.39631578947369,-2.3008771929824405,1.2822809728729778,0.0012617778321371213,26.854683572149042,0.05016666666666528,0.03105692171605412,-0.0001530582128161097,1.4109499021223759e-05
150,13,phase3,round_4,1,D1_1,D1_1_Team3,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,0.00015440809995037412,7.914172667947925e-05,0.5125490612533601,-0.01126761924485846,-0.0009117536898903402,0.3734898515836713,0.3513724417130304,-0.022117409870640925,7,-0.12021666666667877,67.37046052631578,69.55267973856209,2.1822192122463093,0.1834958410542607,0.0007495994159494363,22.22667516573721,-0.008341666666668763,-0.023573770491804424,0.0002028420632303941,-3.677127428119815e-05
151,13,phase2,round_4,1,D1_1,D1_1_Team3,4.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,2.9106737295749002e-05,1.9051764171858266e-05,0.6545482572737807,-0.01065374940765297,-0.001151948393082656,0.5908931034078182,0.5580057025626093,-0.032887400845208914,7,-2.368949999999994,90.83419354838709,82.63529032258066,-8.198903225806433,0.2732271480538801,0.0008786551549431346,16.476651818876277,0.06063333333333306,0.14769672349702745,0.00023639299293390942,0.0002406144723227716
152,13,phase1,round_4,1,D1_1,D1_1_Team3,3.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,3.0,3.0,1.5973509176049374e-05,2.3194467047740943e-06,0.1452058329331832,-0.0018622918993339305,-0.0010018885674709297,0.5879872994801847,0.5871646592069184,-0.0008226402732662841,3,-3.108549999999993,75.45439999999999,67.28688741721857,-8.167512582781427,0.28751695602172755,0.0006378769943230605,33.19324864061864,0.07995833333333226,0.25239202657806814,-0.0023527491796732783,0.00031593910551780895
153,13,phase3,round_1,1,D1_1,D1_1_Team3,3.0,2.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,3.0,9.289878397595697e-06,2.427248048353058e-06,0.2612787750786115,-0.007177716070135918,-0.0009294714249595345,0.4335543769631393,0.4115738587364801,-0.021980518226659196,4,-4.672816666666676,83.67988826815643,69.49312849162011,-14.18675977653632,0.3085749299521236,0.0006402871760853221,23.72153193459504,-0.11943333333333273,-0.39611731843575626,0.0002792930432820604,-0.0005325839428707876
154,13,phase2,round_1,1,D1_1,D1_1_Team3,3.0,3.0,1.0,3.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,8.0126786160305e-06,5.963493803622197e-06,0.7442572065340773,0.007067759394959537,-0.00042988809436312025,0.4126465170967666,0.43842755461861244,0.02578103752184585,6,0.4498869047619064,81.00354260089685,81.10695067264577,0.10340807174891609,0.320736862289729,0.0011042030163312966,54.853475184499096,0.02254761904762037,0.0963901345291518,-0.0005116061042726536,8.946490250515939e-05
155,13,phase1,round_1,1,D1_1,D1_1_Team3,2.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,4.0,4.0,1.3735722179751667e-05,5.428424984903603e-06,0.3952049199790779,0.008721895418090108,-0.0007241779270651573,0.3660775712295715,0.3868923444757313,0.020814773246159768,6,1.3218333333333312,76.117125748503,77.40514970059881,1.2880239520958128,0.16739390885190755,0.0010192825790290173,15.361070375114842,0.01031666666666751,0.05892215568862724,0.00015250264761538875,-1.9391469261208716e-05
156,14,phase3,round_3,0,D1_1,D1_1_Team2,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.075461198467219e-05,1.781255614520691e-06,0.16562713904131476,0.00866184845774429,-0.0013178242362911212,0.7098954278674354,0.7320908872520927,0.02219545938465728,3,1.0649499999999918,70.51973684210526,73.55470588235293,3.034969040247674,0.2201472294433409,0.001910046895077427,41.912158256920094,-0.025733333333333042,-0.08037224651874197,0.0011392038056216793,-0.00010685900605675911
157,14,phase2,round_3,0,D1_1,D1_1_Team2,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,6.669868814786564e-05,8.605478203407038e-06,0.129020201781621,-0.03827648874234252,-0.0020827254802530857,0.9686064030063212,0.8664607638181373,-0.10214563918818387,3,2.5491833333333256,70.94025641025641,78.3573076923077,7.41705128205129,0.18655275195088955,0.0002942066361284313,51.66924382852505,0.0024833333333315537,0.020288000000004303,-0.0006672338061424016,1.6002304001504603e-05
158,14,phase1,round_3,0,D1_1,D1_1_Team2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,6.3439744430587e-05,1.591004852445291e-05,0.2507899214799169,-0.013380308236019416,-0.0028257796766327408,0.9450675255745681,0.8944729654150245,-0.050594560159543556,3,-1.4099333333333506,71.8589932885906,72.33395973154363,0.4749664429530327,0.2187983712753074,0.000557115801281828,30.59406908672576,-0.017383333333341064,-0.10905746996785837,-0.0001464608760567431,-0.0002031146406122205
159,14,phase3,round_2,0,D1_1,D1_1_Team2,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0010654414038580508,8.91958724642306e-05,0.08371729514288165,-0.009399099012829005,-0.0024934487111134915,1.1381577733383927,1.0707929387426434,-0.06736483459574938,7,-2.6225500000000013,83.06427710843374,75.57173652694611,-7.492540581487631,0.257740997295244,0.00214385530719402,16.753711971873,0.018633333333332003,-0.01771844024475655,-0.001755477525651486,2.8989056392272782e-05
160,14,phase2,round_2,0,D1_1,D1_1_Team2,3.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,0.00017320800803603183,4.48941536018615e-05,0.25919213615413406,0.03713539517372839,-0.0019510786926233644,1.0178725946881364,1.1212057734016012,0.10333317871346481,8,6.6052999999999935,82.01308176100628,103.69635220125787,21.68327044025159,0.4453952981440564,0.0029857534289853952,29.006885207294758,-0.07050000000000026,-0.19352201257861879,0.00115252868973411,-0.0002551375431924581
